Date,symbol,return_1d,return_5d,ma_5,ma_20,volatility_20,rsi_14,future_return,rank,label
2021-05-19,MSFT,0.0024740318037588,0.0195872434311552,235.26732482910157,240.674568939209,0.0143675505843917,39.04945536753052,0.0344275199312456,1.0,2
2021-05-20,AAPL,0.0210120381618748,0.0187243594840966,123.15825500488282,125.93860054016112,0.0158695240544247,42.4002428690479,-0.0159452016932581,0.5,1
2021-05-20,MSFT,0.0138203209182858,0.0165376756602513,236.0404083251953,240.18788223266603,0.0146547292370362,44.08195263922446,0.0114816877724599,1.0,2
2021-05-21,AAPL,-0.0147670984823836,-0.0158493468580765,122.76372375488282,125.51563682556151,0.0154241877370266,37.076694322491015,-0.0065374462334147,0.5,1
2021-05-21,MSFT,-0.0053147078053834,-0.0097274393786878,235.57610168457032,239.4466690063477,0.014083312677795,43.09474816367673,0.0183951897400402,1.0,2
2021-05-24,AAPL,0.0133141941792007,0.006573089127916,122.925830078125,125.15471992492677,0.0158111015269788,48.87156512080918,-0.0221873074151847,0.5,1
2021-05-24,MSFT,0.0228820497192765,0.0252023731833004,236.76465454101563,238.9566162109375,0.015204835734292,53.88833385763619,-0.0134780284252257,1.0,2
2021-05-25,AAPL,-0.0015734406077497,0.0164197590271879,123.3262222290039,124.80012474060058,0.0158130541334163,47.915860363273865,-0.0144997835402955,1.0,2
2021-05-25,MSFT,0.0037482870951597,0.0379350890550282,238.53836364746093,238.4916702270508,0.0152381581899918,56.40553560803604,-0.0175592242506988,0.5,1
2021-05-26,AAPL,-0.0003941339666398,0.017322890690147,123.748095703125,124.48257179260254,0.015800066414115,43.92901184237317,-0.0260938635344908,0.5,1
2021-05-26,MSFT,-0.0009137012042368,0.0344275199312456,240.1520538330078,238.37196731567383,0.0139017255059227,52.75460208149973,-0.0229830088752241,1.0,2
2021-05-27,AAPL,-0.0123766952687618,-0.0159452016932581,123.35161437988282,124.09323310852052,0.0159502014570206,39.22165364013989,0.0048689037212128,0.5,1
2021-05-27,MSFT,-0.0086683991464155,0.0114816877724599,240.6976623535156,238.2457695007324,0.0139202249815974,46.93112444550524,0.0059364059991486,1.0,2
2021-05-28,AAPL,-0.0053480801264764,-0.0065374462334147,123.19145965576172,123.76964492797852,0.0157052997680587,44.449963357087,0.0103522319345343,0.5,1
2021-05-28,MSFT,0.0014839903893957,0.0183951897400402,241.5671539306641,238.1532745361328,0.0139249598017052,54.153648293356056,0.0165411870244192,1.0,2
2021-06-01,AAPL,-0.0026483868081722,-0.0221873074151847,122.64067687988282,123.377299118042,0.0155028648811875,45.83542252171692,0.019794070158466,0.5,1
2021-06-01,MSFT,-0.0091315959229022,-0.0134780284252257,240.9155059814453,237.9662742614746,0.0140643301998311,52.26912133392933,0.020897488444562,1.0,2
2021-06-02,AAPL,0.006276148654956,-0.0144997835402955,122.28129730224607,123.2516529083252,0.013607205695583,56.653088980375166,0.016552237253544,0.5,1
2021-06-02,MSFT,-0.000404173201877,-0.0175592242506988,240.0633544921875,237.9701721191406,0.0135849254734244,64.19856605739938,0.0254346746722373,1.0,2
2021-06-03,AAPL,-0.0121541622039663,-0.0260938635344908,121.6348114013672,123.03960266113282,0.0138139431999419,45.67445412855533,0.0208032251689656,0.5,1
2021-06-03,MSFT,-0.0064293811716622,-0.0229830088752241,238.94900512695312,237.96090927124024,0.0136103342430128,55.63729364956518,0.0469252269293292,1.0,2
2021-06-04,AAPL,0.0190221730366388,0.0048689037212128,121.75394744873049,122.8623550415039,0.0142201051639497,45.2438763547429,0.0115975468422497,0.5,1
2021-06-04,MSFT,0.0206747239554216,0.0059364059991486,239.23434143066407,238.03973007202148,0.0140835440347951,55.593655834828986,0.0283106725548061,1.0,2
2021-06-07,AAPL,7.949646035965152e-05,0.0103522319345343,122.00589904785156,122.651904296875,0.0141390934221319,48.7852421359549,0.0363782504548808,1.0,2
2021-06-07,MSFT,0.0120418331665888,0.0165411870244192,240.03058166503905,238.13282852172853,0.0141292516026875,65.98269226324581,0.0239550785446303,0.5,1
2021-06-08,AAPL,0.0066719593904043,0.019794070158466,122.48636932373049,122.646533203125,0.0130329918770906,56.45048184167994,0.0228816044849673,0.5,1
2021-06-08,MSFT,-0.0048853130462674,0.020897488444562,241.02733459472657,238.42006607055663,0.0132811789995594,68.00450318881339,0.022924214219882,1.0,2
2021-06-09,AAPL,0.0030772879970972,0.016552237253544,122.8906707763672,122.70610389709472,0.0129281348129436,58.19893806870888,0.0237550766169096,1.0,2
2021-06-09,MSFT,0.0040383418105756,0.0254346746722373,242.24000854492184,238.8021484375,0.0132380693670959,68.47880625302413,0.0149452981775213,0.5,1
2021-06-10,AAPL,-0.0080232178561225,0.0208032251689656,123.39263000488282,122.8691909790039,0.0116635628709022,45.482023928092126,0.0450400812435118,1.0,2
2021-06-10,MSFT,0.0143933799777657,0.0469252269293292,244.46292419433593,239.7078269958496,0.0113151003453119,68.79822880808466,0.0142277322016586,0.5,1
2021-06-11,AAPL,0.0098325563686336,0.0115975468422497,123.67778930664062,122.9854015350342,0.011191603428411,57.59496291846136,0.0244206927914674,1.0,2
2021-06-11,MSFT,0.0025269091363102,0.0283106725548061,245.83176879882816,240.45104522705077,0.0108943813720161,72.74694342476819,0.0059714056050572,0.5,1
2021-06-14,AAPL,0.0245780469641778,0.0363782504548808,124.57232513427736,123.13335189819335,0.0116516175140861,61.98587879120321,0.0139484304625305,1.0,2
2021-06-14,MSFT,0.0077551487391713,0.0239550785446303,247.00396423339845,241.04445037841796,0.0101208547759555,68.70650213808278,0.0105427465567482,0.5,1
2021-06-15,AAPL,-0.0064378246462328,0.0228816044849673,125.13873443603516,123.29790267944335,0.0115343429457142,59.29440734902685,0.0334774262007164,1.0,2
2021-06-15,MSFT,-0.0058871423758039,0.022924214219882,248.1202362060547,241.70693283081056,0.0097484750415943,63.31202461588457,0.0276746473466156,0.5,1
2021-06-16,AAPL,0.0039338485740088,0.0237550766169096,125.72857513427736,123.55669136047364,0.0111528848977975,60.85525199912416,0.0272763299763505,0.5,1
2021-06-16,MSFT,-0.0037932624483253,0.0149452981775213,248.85092163085935,242.42316207885744,0.0095116628087483,61.463593170711896,0.0306554994947392,1.0,2
2021-06-17,AAPL,0.0126010807477858,0.0450400812435118,126.83795166015624,123.90337219238282,0.0113588602247153,71.31627039836943,0.0122920387714127,0.5,1
2021-06-17,MSFT,0.0136762042078801,0.0142277322016586,249.55653686523436,243.2801300048828,0.0098031475293994,71.4392045457873,0.0221924798700665,1.0,2
2021-06-18,AAPL,-0.010092162429242,0.0244206927914674,127.44536895751952,124.05718002319335,0.010857227407051,68.36139129291882,0.0203129742083363,0.5,1
2021-06-18,MSFT,-0.005634166843877,0.0059714056050572,249.85343322753903,243.90430145263673,0.009698267506811,67.33042821595257,0.021547239803505,1.0,2
2021-06-21,AAPL,0.0141041760635021,0.0139484304625305,127.80083618164062,124.39263000488282,0.0105258153155019,72.9930319598089,0.0187451489299184,0.5,1
2021-06-21,MSFT,0.0123345953865023,0.0105427465567482,250.38168029785157,244.74584503173827,0.0097422996433558,76.21356419469336,0.0231886182323235,1.0,2
2021-06-22,AAPL,0.0126985248022841,0.0334774262007164,128.64849548339845,124.72856903076172,0.0104940601409273,74.31836005140707,0.0175399211053415,0.5,1
